id,test,model,date,timestamp,agent,component,time
72,1,gpt-5.1,02/03/2026,241.38054490089417,Human,6056475,6.76918
72,1,gpt-5.1,02/03/2026,251.3990969657898,Recognition,6286272,2.8301
72,1,gpt-5.1,02/03/2026,254.2294626235962,Prediction,6286272,4.18866
72,1,gpt-5.1,02/03/2026,258.44554805755615,Robot,6286272,7.3748
72,1,gpt-5.1,02/03/2026,265.8203525543213,Human,6286272,3.24967
72,1,gpt-5.1,02/03/2026,272.3199589252472,Recognition,6056492,4.3578
72,1,gpt-5.1,02/03/2026,276.6780860424042,Prediction,6056492,1.92244
72,1,gpt-5.1,02/03/2026,278.65878653526306,Robot,6056492,7.5617
72,1,gpt-5.1,02/03/2026,286.22048568725586,Human,6056492,2.47314
72,1,gpt-5.1,02/03/2026,291.92852449417114,Recognition,6330455,2.14723
72,1,gpt-5.1,02/03/2026,294.07593846321106,Prediction,6330455,2.03756
72,1,gpt-5.1,02/03/2026,296.16252541542053,Robot,6330455,7.89759
72,1,gpt-5.1,02/03/2026,304.0601165294647,Human,6330455,2.42565
72,1,gpt-5.1,02/03/2026,309.7677390575409,Recognition,6330456,2.21053
72,1,gpt-5.1,02/03/2026,311.97849559783936,Prediction,6330456,2.55599
72,1,gpt-5.1,02/03/2026,314.5672242641449,Robot,6330456,7.18908
72,1,gpt-5.1,02/03/2026,321.75630736351013,Human,6330456,2.09837
72,1,gpt-5.1,02/03/2026,327.1065607070923,Recognition,6226661,2.36694
72,1,gpt-5.1,02/03/2026,329.47368597984314,Prediction,6226661,2.00634
72,1,gpt-5.1,02/03/2026,331.5139195919037,Robot,6226661,7.81766
72,1,gpt-5.1,02/03/2026,339.33158254623413,Human,6226661,3.21837
74,1,gpt-5.1,02/03/2026,3.309034585952759,Recognition,6086771,3.37477
74,1,gpt-5.1,02/03/2026,6.683926105499268,Prediction,6086771,2.20284
74,1,gpt-5.1,02/03/2026,8.907047748565674,Robot,6086771,8.32184
74,1,gpt-5.1,02/03/2026,17.228890895843506,Human,6086771,5.01051
74,1,gpt-5.1,02/03/2026,25.53584599494934,Recognition,6330459,2.5201
74,1,gpt-5.1,02/03/2026,28.056288719177246,Prediction,6330459,2.04903
74,1,gpt-5.1,02/03/2026,30.155242681503296,Robot,6330459,7.25751
74,1,gpt-5.1,02/03/2026,37.41275644302368,Human,6330459,7.76005
74,1,gpt-5.1,02/03/2026,48.44736385345459,Recognition,4610745,1.96532
74,1,gpt-5.1,02/03/2026,50.412869930267334,Prediction,4610745,1.70052
74,1,gpt-5.1,02/03/2026,52.150574922561646,Robot,4610745,7.93423
74,1,gpt-5.1,02/03/2026,60.08480453491211,Human,4610745,6.45653
74,1,gpt-5.1,02/03/2026,81.29294776916504,Recognition,6335178,3.33497
74,1,gpt-5.1,02/03/2026,84.62821054458618,Prediction,6335178,2.89264
74,1,gpt-5.1,02/03/2026,87.57697558403015,Robot,6335178,8.02692
74,1,gpt-5.1,02/03/2026,95.60390257835388,Human,6335178,2.90535
74,1,gpt-5.1,02/03/2026,101.78113794326782,Recognition,6335170,2.10042
74,1,gpt-5.1,02/03/2026,103.88187336921692,Prediction,6335170,2.25362
74,1,gpt-5.1,02/03/2026,106.2012152671814,Robot,6335170,8.42717
74,1,gpt-5.1,02/03/2026,114.62838435173035,Human,6335170,6.05502
74,1,gpt-5.1,02/03/2026,123.93896508216858,Recognition,4648231,2.21818
74,1,gpt-5.1,02/03/2026,126.15734553337097,Prediction,4648231,2.08456
74,1,gpt-5.1,02/03/2026,128.28527808189392,Robot,4648231,7.9665
74,1,gpt-5.1,02/03/2026,136.25177478790283,Human,4648231,6.6093
74,1,gpt-5.1,02/03/2026,146.11024928092957,Recognition,4648238,2.36357
74,1,gpt-5.1,02/03/2026,148.47411441802979,Prediction,4648238,2.97487
74,1,gpt-5.1,02/03/2026,151.51558589935303,Robot,4648238,8.00888
74,1,gpt-5.1,02/03/2026,159.52446699142456,Human,4648238,6.01661
74,1,gpt-5.1,02/03/2026,168.80291056632996,Recognition,6192849,3.33808
74,1,gpt-5.1,02/03/2026,172.1413230895996,Prediction,6192849,3.19126
74,1,gpt-5.1,02/03/2026,175.37578082084656,Robot,6192849,9.02045
74,1,gpt-5.1,02/03/2026,184.39623522758484,Human,6192849,3.00863
74,1,gpt-5.1,02/03/2026,204.25839853286743,Recognition,6086771,2.26679
74,1,gpt-5.1,02/03/2026,206.52538299560547,Prediction,6086771,2.12501
74,1,gpt-5.1,02/03/2026,208.6950855255127,Robot,6086771,7.88493
74,1,gpt-5.1,02/03/2026,216.58001494407654,Human,6086771,2.9447
74,1,gpt-5.1,02/03/2026,222.77723503112793,Recognition,6056475,2.39589
74,1,gpt-5.1,02/03/2026,225.17332124710083,Prediction,6056475,2.11662
74,1,gpt-5.1,02/03/2026,227.3136978149414,Robot,6056475,7.27428
74,1,gpt-5.1,02/03/2026,234.58797907829285,Human,6056475,12.60059
74,1,gpt-5.1,02/03/2026,250.46526956558228,Recognition,6286272,2.39225
74,1,gpt-5.1,02/03/2026,252.85781407356262,Prediction,6286272,2.69307
74,1,gpt-5.1,02/03/2026,255.59168887138367,Robot,6286272,7.36334
74,1,gpt-5.1,02/03/2026,262.9550311565399,Human,6286272,3.11333
74,1,gpt-5.1,02/03/2026,269.33572340011597,Recognition,6056492,2.65312
74,1,gpt-5.1,02/03/2026,271.98913311958313,Prediction,6056492,2.50258
74,1,gpt-5.1,02/03/2026,274.5161643028259,Robot,6056492,7.57497
74,1,gpt-5.1,02/03/2026,282.09113454818726,Human,6056492,4.85766
74,1,gpt-5.1,02/03/2026,290.21312141418457,Recognition,6330455,2.11794
74,1,gpt-5.1,02/03/2026,292.3312633037567,Prediction,6330455,3.96105
74,1,gpt-5.1,02/03/2026,296.32126665115356,Robot,6330455,7.86645
74,1,gpt-5.1,02/03/2026,304.1877212524414,Human,6330455,5.24093
74,1,gpt-5.1,02/03/2026,312.6967098712921,Recognition,6330456,2.23101
74,1,gpt-5.1,02/03/2026,314.9279510974884,Prediction,6330456,3.17922
74,1,gpt-5.1,02/03/2026,318.1340618133545,Robot,6330456,7.1975
74,1,gpt-5.1,02/03/2026,325.3315601348877,Human,6330456,4.12093
74,1,gpt-5.1,02/03/2026,332.71400809288025,Recognition,6226661,2.18856
74,1,gpt-5.1,02/03/2026,334.90281534194946,Prediction,6226661,4.26218
74,1,gpt-5.1,02/03/2026,339.1950373649597,Robot,6226661,7.80836
74,1,gpt-5.1,02/03/2026,347.0033988952637,Human,6226661,4.097
76,2,gpt-5.1,03/03/2026,3.293186902999878,Recognition,6086771,2.70102
76,2,gpt-5.1,03/03/2026,5.994369268417358,Prediction,6086771,1.78428
76,2,gpt-5.1,03/03/2026,7.797367811203003,Robot,6086771,8.27162
76,2,gpt-5.1,03/03/2026,16.068992376327515,Human,6086771,2.14984
76,2,gpt-5.1,03/03/2026,21.467888832092285,Recognition,6330459,2.43489
76,2,gpt-5.1,03/03/2026,23.902981758117676,Prediction,6330459,4.10635
76,2,gpt-5.1,03/03/2026,28.029046773910522,Robot,6330459,7.29579
76,2,gpt-5.1,03/03/2026,35.32484269142151,Human,6330459,6.59594
76,2,gpt-5.1,03/03/2026,45.19725728034973,Recognition,4610745,2.71141
76,2,gpt-5.1,03/03/2026,47.908724546432495,Prediction,4610745,2.21195
76,2,gpt-5.1,03/03/2026,50.15222144126892,Robot,4610745,8.10874
76,2,gpt-5.1,03/03/2026,58.26096510887146,Human,4610745,3.57145
76,2,gpt-5.1,03/03/2026,73.34496092796326,Recognition,6335178,2.63095
76,2,gpt-5.1,03/03/2026,75.97610712051392,Prediction,6335178,2.48586
76,2,gpt-5.1,03/03/2026,78.52029776573181,Robot,6335178,8.02753
76,2,gpt-5.1,03/03/2026,86.54783082008362,Human,6335178,2.21281
76,2,gpt-5.1,03/03/2026,92.0247163772583,Recognition,6335170,2.29277
76,2,gpt-5.1,03/03/2026,94.31767654418945,Prediction,6335170,2.45442
76,2,gpt-5.1,03/03/2026,96.81550407409668,Robot,6335170,10.74914
76,2,gpt-5.1,03/03/2026,107.56464958190918,Human,6335170,3.24383
76,2,gpt-5.1,03/03/2026,114.07992100715637,Recognition,4648231,2.34293
76,2,gpt-5.1,03/03/2026,116.42305064201355,Prediction,4648231,2.30318
76,2,gpt-5.1,03/03/2026,118.77055358886719,Robot,4648231,7.96956
76,2,gpt-5.1,03/03/2026,126.7401123046875,Human,4648231,4.10893
76,2,gpt-5.1,03/03/2026,134.12767505645752,Recognition,4648238,1.94204
76,2,gpt-5.1,03/03/2026,136.07000494003296,Prediction,4648238,2.01703
76,2,gpt-5.1,03/03/2026,138.1306414604187,Robot,4648238,8.00932
76,2,gpt-5.1,03/03/2026,146.13996124267578,Human,4648238,2.84431
76,2,gpt-5.1,03/03/2026,152.27389478683472,Recognition,6192849,2.5359
76,2,gpt-5.1,03/03/2026,154.81001806259155,Prediction,6192849,2.65187
76,2,gpt-5.1,03/03/2026,157.5201976299286,Robot,6192849,7.99569
76,2,gpt-5.1,03/03/2026,165.5158886909485,Human,6192849,3.81261
76,2,gpt-5.1,03/03/2026,172.6338405609131,Recognition,,2.22814
76,2,gpt-5.1,03/03/2026,186.0929470062256,Recognition,6086771,1.7754
76,2,gpt-5.1,03/03/2026,187.86873245239258,Prediction,6086771,2.29381
76,2,gpt-5.1,03/03/2026,190.1878683567047,Robot,6086771,8.85648
76,2,gpt-5.1,03/03/2026,199.04435181617737,Human,6086771,1.81253
76,2,gpt-5.1,03/03/2026,204.15331721305847,Recognition,6056475,2.72537
76,2,gpt-5.1,03/03/2026,206.87879967689514,Prediction,6056475,2.30363
76,2,gpt-5.1,03/03/2026,209.23385047912598,Robot,6056475,7.27429
76,2,gpt-5.1,03/03/2026,216.508141040802,Human,6056475,3.1007
76,2,gpt-5.1,03/03/2026,222.89488005638123,Recognition,6286272,2.20982
76,2,gpt-5.1,03/03/2026,225.10508918762207,Prediction,6286272,2.13446
76,2,gpt-5.1,03/03/2026,227.28410983085632,Robot,6286272,7.37564
76,2,gpt-5.1,03/03/2026,234.6597604751587,Human,6286272,2.87673
76,2,gpt-5.1,03/03/2026,240.80207562446594,Recognition,6056492,2.0982
76,2,gpt-5.1,03/03/2026,242.9004979133606,Prediction,6056492,2.41257
76,2,gpt-5.1,03/03/2026,245.35249829292297,Robot,6056492,7.57935
76,2,gpt-5.1,03/03/2026,252.93185329437256,Human,6056492,2.83679
76,2,gpt-5.1,03/03/2026,259.0525908470154,Recognition,6330455,2.33141
76,2,gpt-5.1,03/03/2026,261.38431549072266,Prediction,6330455,3.16088
76,2,gpt-5.1,03/03/2026,264.5805561542511,Robot,6330455,7.87128
76,2,gpt-5.1,03/03/2026,272.45183634757996,Human,6330455,2.87698
76,2,gpt-5.1,03/03/2026,278.60007882118225,Recognition,6330456,2.83206
76,2,gpt-5.1,03/03/2026,281.43221783638,Prediction,6330456,2.43638
76,2,gpt-5.1,03/03/2026,283.9004213809967,Robot,6330456,7.1993
76,2,gpt-5.1,03/03/2026,291.0997269153595,Human,6330456,3.60498
76,2,gpt-5.1,03/03/2026,297.96955466270447,Recognition,6226661,2.11301
76,2,gpt-5.1,03/03/2026,300.0827639102936,Prediction,6226661,2.08399
76,2,gpt-5.1,03/03/2026,302.19493770599365,Robot,6226661,7.84089
76,2,gpt-5.1,03/03/2026,310.03582549095154,Human,6226661,2.62892
76,2,gpt-5.1,03/03/2026,321.0706398487091,Human,,9.17783
79,1,gpt-5.1,04/03/2026,3.316890239715576,Recognition,6086771,2.87486
79,1,gpt-5.1,04/03/2026,6.191859006881714,Prediction,6086771,2.4629
79,1,gpt-5.1,04/03/2026,8.680840015411377,Robot,6086771,8.26026
79,1,gpt-5.1,04/03/2026,16.941104650497437,Human,6086771,5.3979
79,1,gpt-5.1,04/03/2026,25.63424849510193,Recognition,6330459,2.13832
79,1,gpt-5.1,04/03/2026,27.772768259048462,Prediction,6330459,2.4693
79,1,gpt-5.1,04/03/2026,30.28311824798584,Robot,6330459,7.29786
79,1,gpt-5.1,04/03/2026,37.58098268508911,Human,6330459,7.68535
79,1,gpt-5.1,04/03/2026,48.55176782608032,Recognition,4610745,2.40953
79,1,gpt-5.1,04/03/2026,50.961602210998535,Prediction,4610745,1.79428
79,1,gpt-5.1,04/03/2026,52.791295766830444,Robot,4610745,7.96603
79,1,gpt-5.1,04/03/2026,60.75733208656311,Human,4610745,4.71735
79,1,gpt-5.1,04/03/2026,94.9168758392334,Recognition,6335178,2.69623
79,1,gpt-5.1,04/03/2026,97.61336159706116,Prediction,6335178,2.87783
79,1,gpt-5.1,04/03/2026,100.5433976650238,Robot,6335178,8.00516
79,1,gpt-5.1,04/03/2026,108.54856491088867,Human,6335178,1.7104
79,1,gpt-5.1,04/03/2026,113.56508660316467,Recognition,6335170,1.9844
79,1,gpt-5.1,04/03/2026,115.5496723651886,Prediction,6335170,2.79722
79,1,gpt-5.1,04/03/2026,118.38726568222046,Robot,6335170,8.54513
79,1,gpt-5.1,04/03/2026,126.93239903450012,Human,6335170,3.24056
79,1,gpt-5.1,04/03/2026,133.47910118103027,Recognition,4648231,2.65635
79,1,gpt-5.1,04/03/2026,136.1355550289154,Prediction,4648231,2.22836
79,1,gpt-5.1,04/03/2026,138.40038132667542,Robot,4648231,7.97275
79,1,gpt-5.1,04/03/2026,146.37313747406006,Human,4648231,3.20519
79,1,gpt-5.1,04/03/2026,152.86235213279724,Recognition,4648238,2.37234
79,1,gpt-5.1,04/03/2026,155.2349889278412,Prediction,4648238,2.4368
79,1,gpt-5.1,04/03/2026,157.71827793121338,Robot,4648238,8.09481
79,1,gpt-5.1,04/03/2026,165.81308794021606,Human,4648238,2.50943
79,1,gpt-5.1,04/03/2026,171.6103367805481,Recognition,6192849,2.34411
79,1,gpt-5.1,04/03/2026,173.9546401500702,Prediction,6192849,3.19019
79,1,gpt-5.1,04/03/2026,177.1844024658203,Robot,6192849,8.0204
79,1,gpt-5.1,04/03/2026,185.20480728149414,Human,6192849,2.72663
79,1,gpt-5.1,04/03/2026,203.2722795009613,Recognition,6086771,2.58125
79,1,gpt-5.1,04/03/2026,205.85380172729492,Prediction,6086771,2.19726
79,1,gpt-5.1,04/03/2026,208.07959055900574,Robot,6086771,8.87753
79,1,gpt-5.1,04/03/2026,216.95712661743164,Human,6086771,1.42113
79,1,gpt-5.1,04/03/2026,221.6309413909912,Recognition,6056475,2.023
79,1,gpt-5.1,04/03/2026,223.65409326553345,Prediction,6056475,2.59175
79,1,gpt-5.1,04/03/2026,226.27632784843445,Robot,6056475,7.27272
79,1,gpt-5.1,04/03/2026,233.5490481853485,Human,6056475,1.71726
79,1,gpt-5.1,04/03/2026,238.52672410011292,Recognition,6286272,2.25641
79,1,gpt-5.1,04/03/2026,240.78348469734192,Prediction,6286272,2.13592
79,1,gpt-5.1,04/03/2026,242.94279432296753,Robot,6286272,7.36577
79,1,gpt-5.1,04/03/2026,250.30856943130493,Human,6286272,2.11825
79,1,gpt-5.1,04/03/2026,255.69631481170654,Recognition,6056492,3.22609
79,1,gpt-5.1,04/03/2026,258.922705411911,Prediction,6056492,2.60186
79,1,gpt-5.1,04/03/2026,261.54988837242126,Robot,6056492,7.58248
79,1,gpt-5.1,04/03/2026,269.1323742866516,Human,6056492,2.38284
79,1,gpt-5.1,04/03/2026,274.77595686912537,Recognition,6330455,2.62682
79,1,gpt-5.1,04/03/2026,277.4030773639679,Prediction,6330455,2.23124
79,1,gpt-5.1,04/03/2026,279.68072533607483,Robot,6330455,7.85979
79,1,gpt-5.1,04/03/2026,287.5405149459839,Human,6330455,1.64654
79,1,gpt-5.1,04/03/2026,292.45538997650146,Recognition,6330456,2.52433
79,1,gpt-5.1,04/03/2026,294.9799060821533,Prediction,6330456,2.55256
79,1,gpt-5.1,04/03/2026,297.5746855735779,Robot,6330456,7.19788
79,1,gpt-5.1,04/03/2026,304.7725672721863,Human,6330456,3.03067
79,1,gpt-5.1,04/03/2026,311.073148727417,Recognition,6226661,3.02298
79,1,gpt-5.1,04/03/2026,314.09649538993835,Prediction,6226661,2.73245
79,1,gpt-5.1,04/03/2026,316.8628280162811,Robot,6226661,7.81394
79,1,gpt-5.1,04/03/2026,324.676771402359,Human,6226661,4.03851
79,1,gpt-5.1,04/03/2026,337.9317162036896,Human,,12.91101
80,1,gpt-5.1,04/03/2026,3.3136181831359863,Recognition,6086771,2.08203
80,1,gpt-5.1,04/03/2026,5.395775318145752,Prediction,6086771,1.59751
80,1,gpt-5.1,04/03/2026,7.022972106933594,Robot,6086771,8.26252
80,1,gpt-5.1,04/03/2026,15.285496234893799,Human,6086771,6.35427
80,1,gpt-5.1,04/03/2026,24.92732882499695,Recognition,6330459,2.35569
80,1,gpt-5.1,04/03/2026,27.283382654190063,Prediction,6330459,1.60248
80,1,gpt-5.1,04/03/2026,28.921555280685425,Robot,6330459,7.4114
80,1,gpt-5.1,04/03/2026,36.332961320877075,Human,6330459,10.48964
80,1,gpt-5.1,04/03/2026,50.10683798789978,Recognition,4610745,2.09693
80,1,gpt-5.1,04/03/2026,52.20409536361694,Prediction,4610745,2.30896
80,1,gpt-5.1,04/03/2026,54.539584159851074,Robot,4610745,7.98606
80,1,gpt-5.1,04/03/2026,62.52564215660095,Human,4610745,5.08987
80,1,gpt-5.1,04/03/2026,88.03762340545654,Recognition,6335178,1.88256
80,1,gpt-5.1,04/03/2026,89.92037224769592,Prediction,6335178,2.19732
80,1,gpt-5.1,04/03/2026,92.18764042854309,Robot,6335178,7.99436
80,1,gpt-5.1,04/03/2026,100.18200445175171,Human,6335178,1.52368
80,1,gpt-5.1,04/03/2026,104.9732916355133,Recognition,6335170,2.32089
80,1,gpt-5.1,04/03/2026,107.29436349868774,Prediction,6335170,2.27951
80,1,gpt-5.1,04/03/2026,109.62410759925842,Robot,6335170,8.48504
80,1,gpt-5.1,04/03/2026,118.10915064811707,Human,6335170,7.49012
80,1,gpt-5.1,04/03/2026,128.86307978630066,Recognition,4648231,2.4149
80,1,gpt-5.1,04/03/2026,131.27815079689026,Prediction,4648231,4.34643
80,1,gpt-5.1,04/03/2026,135.70933771133423,Robot,4648231,7.96053
80,1,gpt-5.1,04/03/2026,143.66986465454102,Human,4648231,4.93685
80,1,gpt-5.1,04/03/2026,151.88567686080933,Recognition,4648238,2.71586
80,1,gpt-5.1,04/03/2026,154.60182762145996,Prediction,4648238,2.30619
80,1,gpt-5.1,04/03/2026,156.97712516784668,Robot,4648238,7.98837
80,1,gpt-5.1,04/03/2026,164.96549320220947,Human,4648238,2.86632
80,1,gpt-5.1,04/03/2026,171.1006247997284,Recognition,6192849,2.51618
80,1,gpt-5.1,04/03/2026,173.6171793937683,Prediction,6192849,2.66327
80,1,gpt-5.1,04/03/2026,176.31770825386047,Robot,6192849,8.00845
80,1,gpt-5.1,04/03/2026,184.32616138458252,Human,6192849,3.2333
80,1,gpt-5.1,04/03/2026,190.84296131134033,Recognition,,2.75234
80,1,gpt-5.1,04/03/2026,205.42336010932922,Recognition,6086771,2.04924
80,1,gpt-5.1,04/03/2026,207.47288870811462,Prediction,6086771,2.43338
80,1,gpt-5.1,04/03/2026,209.95636367797852,Robot,6086771,8.86562
80,1,gpt-5.1,04/03/2026,218.82198786735535,Human,6086771,0.88133
80,1,gpt-5.1,04/03/2026,222.96952271461487,Recognition,6056475,2.32312
80,1,gpt-5.1,04/03/2026,225.29298162460327,Prediction,6056475,2.2472
80,1,gpt-5.1,04/03/2026,227.58284449577332,Robot,6056475,7.39929
80,1,gpt-5.1,04/03/2026,234.98213911056519,Human,6056475,7.2737
80,1,gpt-5.1,04/03/2026,245.5484173297882,Recognition,6286272,2.02736
80,1,gpt-5.1,04/03/2026,247.57598066329956,Prediction,6286272,2.98193
80,1,gpt-5.1,04/03/2026,250.58706045150757,Robot,6286272,7.37098
80,1,gpt-5.1,04/03/2026,257.95804047584534,Human,6286272,1.80127
80,1,gpt-5.1,04/03/2026,263.0327124595642,Recognition,6056492,2.60518
80,1,gpt-5.1,04/03/2026,265.6380898952484,Prediction,6056492,2.37066
80,1,gpt-5.1,04/03/2026,268.0577383041382,Robot,6056492,7.57238
80,1,gpt-5.1,04/03/2026,275.6301164627075,Human,6056492,3.27325
80,1,gpt-5.1,04/03/2026,282.17741346359253,Recognition,6330455,2.61869
80,1,gpt-5.1,04/03/2026,284.7962281703949,Prediction,6330455,2.45416
80,1,gpt-5.1,04/03/2026,287.28494811058044,Robot,6330455,7.87321
80,1,gpt-5.1,04/03/2026,295.1581573486328,Human,6330455,4.25788
80,1,gpt-5.1,04/03/2026,302.68674421310425,Recognition,6330456,2.40884
80,1,gpt-5.1,04/03/2026,305.09578013420105,Prediction,6330456,2.56737
80,1,gpt-5.1,04/03/2026,307.7191550731659,Robot,6330456,7.19929
80,1,gpt-5.1,04/03/2026,314.91844964027405,Human,6330456,2.0415
80,1,gpt-5.1,04/03/2026,320.22972655296326,Recognition,6226661,2.71726
80,1,gpt-5.1,04/03/2026,322.94716477394104,Prediction,6226661,2.78426
80,1,gpt-5.1,04/03/2026,325.7616913318634,Robot,6226661,7.93193
80,1,gpt-5.1,04/03/2026,333.69362330436707,Human,6226661,2.51397
80,1,gpt-5.1,04/03/2026,346.1753239631653,Human,,30.92053
81,1,gpt-5.1,10/03/2026,3.3108408451080322,Recognition,6086771,4.43385
81,1,gpt-5.1,10/03/2026,7.744822263717651,Prediction,6086771,2.38727
81,1,gpt-5.1,10/03/2026,10.157336235046387,Robot,6086771,8.23922
81,1,gpt-5.1,10/03/2026,18.396561861038208,Human,6086771,15.01442
81,1,gpt-5.1,10/03/2026,36.65056252479553,Recognition,6330459,3.12843
81,1,gpt-5.1,10/03/2026,39.779200077056885,Prediction,6330459,1.94035
81,1,gpt-5.1,10/03/2026,41.75018095970154,Robot,6330459,7.24613
81,1,gpt-5.1,10/03/2026,48.99631309509277,Human,6330459,11.17808
81,1,gpt-5.1,10/03/2026,63.4432156085968,Recognition,4610745,5.52767
81,1,gpt-5.1,10/03/2026,68.97122812271118,Prediction,4610745,2.3465
81,1,gpt-5.1,10/03/2026,71.34492063522339,Robot,4610745,7.96294
81,1,gpt-5.1,10/03/2026,79.30786848068237,Human,4610745,10.29168
81,1,gpt-5.1,10/03/2026,112.84929585456848,Recognition,6335178,4.53819
81,1,gpt-5.1,10/03/2026,117.38769841194153,Prediction,6335178,2.9202
81,1,gpt-5.1,10/03/2026,120.37954711914062,Robot,6335178,8.02486
81,1,gpt-5.1,10/03/2026,128.4044108390808,Human,6335178,3.08118
81,1,gpt-5.1,10/03/2026,134.76010918617249,Recognition,6335170,2.96333
81,1,gpt-5.1,10/03/2026,137.72363996505737,Prediction,6335170,2.84939
81,1,gpt-5.1,10/03/2026,140.66721892356873,Robot,6335170,8.48034
81,1,gpt-5.1,10/03/2026,149.14756774902344,Human,6335170,6.78784
81,1,gpt-5.1,10/03/2026,159.17221975326538,Recognition,4648231,2.96916
81,1,gpt-5.1,10/03/2026,162.14146637916565,Prediction,4648231,2.53311
81,1,gpt-5.1,10/03/2026,164.72068190574646,Robot,4648231,8.04261
81,1,gpt-5.1,10/03/2026,172.76329708099365,Human,4648231,9.63576
81,1,gpt-5.1,10/03/2026,185.6581084728241,Recognition,4648238,3.20186
81,1,gpt-5.1,10/03/2026,188.86022233963013,Prediction,4648238,2.43444
81,1,gpt-5.1,10/03/2026,191.3535511493683,Robot,4648238,7.59372
81,1,gpt-5.1,10/03/2026,198.94727635383606,Human,4648238,7.52343
81,1,gpt-5.1,10/03/2026,209.72284483909607,Recognition,6192849,4.16404
81,1,gpt-5.1,10/03/2026,213.88719987869263,Prediction,6192849,3.60981
81,1,gpt-5.1,10/03/2026,217.54335761070251,Robot,6192849,8.01996
81,1,gpt-5.1,10/03/2026,225.5633180141449,Human,6192849,7.08998
81,1,gpt-5.1,10/03/2026,235.9058153629303,Recognition,,2.20434
81,1,gpt-5.1,10/03/2026,262.2238907814026,Recognition,6086771,3.46955
81,1,gpt-5.1,10/03/2026,265.69363594055176,Prediction,6086771,4.58303
81,1,gpt-5.1,10/03/2026,270.3263635635376,Robot,6086771,8.84535
81,1,gpt-5.1,10/03/2026,279.1717131137848,Human,6086771,2.52301
81,1,gpt-5.1,10/03/2026,284.9696755409241,Recognition,6056475,2.42089
81,1,gpt-5.1,10/03/2026,287.3907732963562,Prediction,6056475,4.11929
81,1,gpt-5.1,10/03/2026,291.55108737945557,Robot,6056475,7.26852
81,1,gpt-5.1,10/03/2026,298.81961727142334,Human,6056475,6.099
81,1,gpt-5.1,10/03/2026,308.1812114715576,Recognition,6286272,3.72482
81,1,gpt-5.1,10/03/2026,311.90628838539124,Prediction,6286272,2.38799
81,1,gpt-5.1,10/03/2026,314.32970571517944,Robot,6286272,7.35379
81,1,gpt-5.1,10/03/2026,321.68349504470825,Human,6286272,2.66746
81,1,gpt-5.1,10/03/2026,327.59361457824707,Recognition,6056492,2.31615
81,1,gpt-5.1,10/03/2026,329.91004395484924,Prediction,6056492,2.38735
81,1,gpt-5.1,10/03/2026,332.3336672782898,Robot,6056492,7.58913
81,1,gpt-5.1,10/03/2026,339.9227979183197,Human,6056492,3.05246
81,1,gpt-5.1,10/03/2026,346.25140357017517,Recognition,6330455,2.13977
81,1,gpt-5.1,10/03/2026,348.39137387275696,Prediction,6330455,2.88531
81,1,gpt-5.1,10/03/2026,351.30627727508545,Robot,6330455,8.09641
81,1,gpt-5.1,10/03/2026,359.4026861190796,Human,6330455,2.75189
81,1,gpt-5.1,10/03/2026,365.43358159065247,Recognition,6330456,3.23634
81,1,gpt-5.1,10/03/2026,368.6701149940491,Prediction,6330456,2.80281
81,1,gpt-5.1,10/03/2026,371.51433873176575,Robot,6330456,7.20071
81,1,gpt-5.1,10/03/2026,378.71505069732666,Human,6330456,3.6122
81,1,gpt-5.1,10/03/2026,385.58074021339417,Recognition,6226661,4.26212
81,1,gpt-5.1,10/03/2026,389.843239068985,Prediction,6226661,2.40154
81,1,gpt-5.1,10/03/2026,392.2831356525421,Robot,6226661,7.80744
81,1,gpt-5.1,10/03/2026,400.09057664871216,Human,6226661,3.30028
81,1,gpt-5.1,10/03/2026,416.72141695022583,Human,,28.33343
82,1,gpt-5.1,10/03/2026,3.2891318798065186,Recognition,6086771,2.67973
82,1,gpt-5.1,10/03/2026,5.968995094299316,Prediction,6086771,1.76497
82,1,gpt-5.1,10/03/2026,7.755701065063477,Robot,6086771,8.25781
82,1,gpt-5.1,10/03/2026,16.013517379760742,Human,6086771,5.58992
82,1,gpt-5.1,10/03/2026,24.88082265853882,Recognition,6330459,2.02322
82,1,gpt-5.1,10/03/2026,26.90436625480652,Prediction,6330459,2.00288
82,1,gpt-5.1,10/03/2026,28.939358949661255,Robot,6330459,7.49719
82,1,gpt-5.1,10/03/2026,36.43655014038086,Human,6330459,19.27046
82,1,gpt-5.1,10/03/2026,58.97085762023926,Recognition,4610745,3.36418
82,1,gpt-5.1,10/03/2026,62.33511471748352,Prediction,4610745,3.63252
82,1,gpt-5.1,10/03/2026,66.01092958450317,Robot,4610745,7.96157
82,1,gpt-5.1,10/03/2026,73.97249865531921,Human,4610745,6.82273
82,1,gpt-5.1,10/03/2026,99.38686656951904,Recognition,6335178,1.85514
82,1,gpt-5.1,10/03/2026,101.24221515655518,Prediction,6335178,2.37577
82,1,gpt-5.1,10/03/2026,103.66314744949341,Robot,6335178,8.01375
82,1,gpt-5.1,10/03/2026,111.67689561843872,Human,6335178,7.11743
82,1,gpt-5.1,10/03/2026,122.07983899116516,Recognition,6335170,3.32282
82,1,gpt-5.1,10/03/2026,125.40288376808167,Prediction,6335170,3.11855
82,1,gpt-5.1,10/03/2026,128.57761812210083,Robot,6335170,8.49839
82,1,gpt-5.1,10/03/2026,137.07601189613342,Human,6335170,9.71911
