id,test,model,date,timestamp,agent,component,time
33,1,gpt-5.1,18/02/2026,246.80913853645325,Recognition,9,2.357
33,1,gpt-5.1,18/02/2026,249.1664800643921,Prediction,9,1.84273
33,1,gpt-5.1,18/02/2026,251.04579138755798,Robot,9,9.32728
33,1,gpt-5.1,18/02/2026,260.37306785583496,HRC,9,8.12612
33,1,gpt-5.1,18/02/2026,268.4991853237152,Human,9,20.90076
34,2,gpt-5.1,19/02/2026,3.2933783531188965,Recognition,1,2.49346
34,2,gpt-5.1,19/02/2026,5.787014484405518,Prediction,1,2.37642
34,2,gpt-5.1,19/02/2026,8.196573734283447,Robot,1,7.57179
34,2,gpt-5.1,19/02/2026,15.768361568450928,Human,1,6.16228
34,2,gpt-5.1,19/02/2026,25.212451696395874,Recognition,2,2.21289
34,2,gpt-5.1,19/02/2026,27.42555856704712,Prediction,2,2.16778
34,2,gpt-5.1,19/02/2026,29.63472270965576,Robot,2,7.76495
34,2,gpt-5.1,19/02/2026,37.39967107772827,Human,2,10.33906
34,2,gpt-5.1,19/02/2026,51.01761078834534,Recognition,4,2.7408
34,2,gpt-5.1,19/02/2026,53.758748054504395,Prediction,4,2.12541
34,2,gpt-5.1,19/02/2026,55.90506029129028,Robot,4,7.4332
34,2,gpt-5.1,19/02/2026,63.33826303482056,HRC,4,19.20106
34,2,gpt-5.1,19/02/2026,82.53931879997253,Human,4,10.04725
34,2,gpt-5.1,19/02/2026,95.8627278804779,Recognition,3,2.37382
34,2,gpt-5.1,19/02/2026,98.23688220977783,Prediction,3,2.26478
34,2,gpt-5.1,19/02/2026,100.52903938293457,Robot,3,7.34258
34,2,gpt-5.1,19/02/2026,107.8716242313385,Human,3,6.69863
34,2,gpt-5.1,19/02/2026,117.84470677375793,Recognition,5,2.48564
34,2,gpt-5.1,19/02/2026,120.33054304122925,Prediction,5,2.3057
34,2,gpt-5.1,19/02/2026,122.66676950454712,Robot,5,8.7489
34,2,gpt-5.1,19/02/2026,131.4156732559204,Human,5,9.93952
34,2,gpt-5.1,19/02/2026,144.6268482208252,Recognition,6,2.78809
34,2,gpt-5.1,19/02/2026,147.415358543396,Prediction,6,2.07461
34,2,gpt-5.1,19/02/2026,149.52573704719543,Robot,6,6.9701
34,2,gpt-5.1,19/02/2026,156.49583745002747,Human,6,9.74606
34,2,gpt-5.1,19/02/2026,169.50410342216492,Recognition,7,2.42962
34,2,gpt-5.1,19/02/2026,171.93392062187195,Prediction,7,2.01272
34,2,gpt-5.1,19/02/2026,173.9831347465515,Robot,7,8.57622
34,2,gpt-5.1,19/02/2026,182.55935549736023,Human,7,13.4034
34,2,gpt-5.1,19/02/2026,199.23691582679749,Recognition,,2.87862
34,2,gpt-5.1,19/02/2026,205.4161674976349,Recognition,,2.27235
34,2,gpt-5.1,19/02/2026,210.97072052955627,Recognition,8,2.52968
34,2,gpt-5.1,19/02/2026,213.5006287097931,Prediction,8,2.1289
34,2,gpt-5.1,19/02/2026,215.65172338485718,Robot,8,8.14764
34,2,gpt-5.1,19/02/2026,223.79936718940735,Human,8,16.38703
34,2,gpt-5.1,19/02/2026,243.4582633972168,Recognition,9,2.88927
34,2,gpt-5.1,19/02/2026,246.34774923324585,Prediction,9,2.34937
34,2,gpt-5.1,19/02/2026,248.73457670211792,Robot,9,10.27487
34,2,gpt-5.1,19/02/2026,259.00944328308105,HRC,9,9.99757
34,2,gpt-5.1,19/02/2026,269.00701665878296,Human,9,13.14678
35,2,gpt-5.1,19/02/2026,3.3048906326293945,Recognition,1,2.28845
35,2,gpt-5.1,19/02/2026,5.593442440032959,Prediction,1,2.13514
35,2,gpt-5.1,19/02/2026,7.764609336853027,Robot,1,7.57885
35,2,gpt-5.1,19/02/2026,15.343461036682129,Human,1,6.39646
35,2,gpt-5.1,19/02/2026,25.020893096923828,Recognition,2,2.22961
35,2,gpt-5.1,19/02/2026,27.250722408294678,Prediction,2,2.03686
35,2,gpt-5.1,19/02/2026,29.32074809074402,Robot,2,8.26218
35,2,gpt-5.1,19/02/2026,37.58293175697327,Human,2,10.05787
35,2,gpt-5.1,19/02/2026,50.906495571136475,Recognition,4,2.59592
35,2,gpt-5.1,19/02/2026,53.502636432647705,Prediction,4,1.85538
35,2,gpt-5.1,19/02/2026,55.39574074745178,Robot,4,7.61282
35,2,gpt-5.1,19/02/2026,63.008559465408325,HRC,4,19.24172
35,2,gpt-5.1,19/02/2026,82.25027823448181,Human,4,17.71888
35,2,gpt-5.1,19/02/2026,103.24557638168335,Recognition,3,2.29502
35,2,gpt-5.1,19/02/2026,105.54079294204712,Prediction,3,2.32402
35,2,gpt-5.1,19/02/2026,107.90315914154053,Robot,3,7.36567
35,2,gpt-5.1,19/02/2026,115.26883268356323,Human,3,7.51641
35,2,gpt-5.1,19/02/2026,126.05029034614563,Recognition,5,2.29543
35,2,gpt-5.1,19/02/2026,128.34606838226318,Prediction,5,2.03434
35,2,gpt-5.1,19/02/2026,130.41709733009338,Robot,5,8.98818
35,2,gpt-5.1,19/02/2026,139.4052791595459,Human,5,12.25977
35,2,gpt-5.1,19/02/2026,154.94806051254272,Recognition,6,4.14924
35,2,gpt-5.1,19/02/2026,159.0976254940033,Prediction,6,2.56603
35,2,gpt-5.1,19/02/2026,161.6945116519928,Robot,6,6.98155
35,2,gpt-5.1,19/02/2026,168.6760630607605,Human,6,15.12498
35,2,gpt-5.1,19/02/2026,187.05867099761963,Recognition,,3.89982
35,2,gpt-5.1,19/02/2026,194.24426794052124,Recognition,7,3.41084
35,2,gpt-5.1,19/02/2026,197.65542268753052,Prediction,7,2.6185
35,2,gpt-5.1,19/02/2026,200.3048324584961,Robot,7,8.12268
35,2,gpt-5.1,19/02/2026,208.42751955986023,Human,7,16.0281
35,2,gpt-5.1,19/02/2026,227.74741506576538,Recognition,8,8.19067
35,2,gpt-5.1,19/02/2026,235.93843460083008,Prediction,8,2.45515
35,2,gpt-5.1,19/02/2026,238.42192006111145,Robot,8,8.06115
35,2,gpt-5.1,19/02/2026,246.48307633399963,Human,8,18.14503
35,2,gpt-5.1,19/02/2026,267.8908939361572,Recognition,9,3.03662
35,2,gpt-5.1,19/02/2026,270.92769503593445,Prediction,9,2.52181
35,2,gpt-5.1,19/02/2026,273.4820327758789,Robot,9,10.58593
35,2,gpt-5.1,19/02/2026,284.0679588317871,HRC,9,10.3662
35,2,gpt-5.1,19/02/2026,294.43416357040405,Human,9,20.195
36,1,gpt-5.1,19/02/2026,3.318366289138794,Recognition,1,3.05396
36,1,gpt-5.1,19/02/2026,6.372423887252808,Prediction,1,2.89175
36,1,gpt-5.1,19/02/2026,9.307041883468628,Robot,1,7.58455
36,1,gpt-5.1,19/02/2026,16.891592741012573,Human,1,6.85339
36,1,gpt-5.1,19/02/2026,26.993168592453003,Recognition,2,2.71698
36,1,gpt-5.1,19/02/2026,29.710365295410156,Prediction,2,3.24569
36,1,gpt-5.1,19/02/2026,32.991227865219116,Robot,2,7.99552
